record_id,branch_code,entity_name,circle_zone,branch_tier,fiscal_year,period_type,merger_cutoff_date,gross_npa_pct,net_npa_pct,cost_to_income_pct,roa_pct,casa_ratio_pct,car_crar_pct,advances_inr_cr,deposits_inr_cr
3340,BR-5862,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2020,Post-Merger,2017-04-01,6.35,2.52,53.18,1.06,41.38,14.08,981.75,1232.08
3341,BR-1097,State Bank of India (Consolidated),Bhopal,Metro,2018,Post-Merger,2017-04-01,1.7,0.71,44.51,0.87,50.1,13.0,1130.28,1320.04
3342,BR-9926,State Bank of India (Consolidated),Jaipur,Urban,2019,Post-Merger,2017-01-04,5.92,2.24,48.39,0.96,47.01,11.91,730.27,963.8
3343,BR-1935,State Bank of India (Consolidated),Mumbai Metro,Urban,2020,Post-Merger,2017-04-01,6.37,1.83,43.44,0.1,52.05,12.45,1493.32,2016.71
3344,BR-6851,State Bank of Patiala,Jaipur,Rural,2015,Pre-Merger,2017-04-01,7.71,4.94,47.92,1.2,39.98,12.97,662.98,867.05
3345,BR-5983,State Bank of India (Consolidated),Bengaluru,Rural,2019,Post-Merger,2017-04-01,7.71,3.11,42.04,0.52,54.86,13.33,1323.18,1578.11
3346,BR-8806,State Bank of Mysore,Lucknow,Rural,2016,Pre-Merger,2017-04-01,8.12,4.54,63.51,-0.27,45.9,11.66,1455.96,2081.9
3347,BR-3043,State Bank of Travancore,Mumbai Metro,Metro,2014,Pre-Merger,2017-04-01,12.41,7.11,50.26,0.86,34.95,11.89,742.51,867.0
3348,BR-7890,State Bank of Patiala,Delhi NCR,Rural,2017,Pre-Merger,2017-04-01,14.69,8.17,55.07,1.2,38.29,12.13,1450.9,2033.03
3349,BR-8846,State Bank of Hyderabad,Ahmedabad,Rural,2015,Pre-Merger,2017-04-01,10.87,5.83,52.5,0.26,45.41,11.92,1187.21,1392.46
3350,BR-6989,State Bank of Mysore,Kolkata,Metro,2014,Pre-Merger,2017-01-04,7.4,4.17,58.43,0.58,36.05,14.17,1386.12,1941.35
3351,BR-1716,State Bank of India (Consolidated),Delhi NCR,Urban,2018,Post-Merger,2017-01-04,4.8,1.9,47.14,0.93,43.57,13.39,760.31,953.57
3352,BR-8860,State Bank of India (Parent),Bhopal,Rural,2017,Pre-Merger,2017-01-04,6.18,3.24,52.01,0.23,43.5,13.87,837.67,1178.39
3353,BR-4936,State Bank of India (Consolidated),Jaipur,Urban,2018,Post-Merger,2017-04-01,9.16,4.01,43.07,0.42,42.89,11.76,655.4,938.9
3354,BR-6390,State Bank of India (Consolidated),Ahmedabad,Urban,2020,Post-Merger,2017-01-04,6.94,2.49,39.26,0.48,46.6,12.64,852.84,1230.41
3355,BR-7599,State Bank of India (Consolidated),Ahmedabad,Metro,2020,Post-Merger,2017-04-01,3.41,1.44,44.92,1.0,42.14,16.52,282.26,389.28
3356,BR-3662,State Bank of Mysore,Bengaluru,Semi-Urban,2016,Pre-Merger,2017-01-04,7.8,4.9,59.04,-0.43,36.86,13.26,343.25,479.83
3357,BR-6729,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2018,Post-Merger,2017-04-01,2.01,0.7,45.02,1.16,47.29,13.66,734.91,952.74
3358,BR-5464,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2019,Post-Merger,2017-04-01,3.56,1.0,46.52,1.42,42.18,13.86,171.07,246.91
3359,BR-3046,State Bank of India (Parent),Hyderabad,Semi-Urban,2016,Pre-Merger,2017-01-04,13.81,7.24,56.49,0.2,41.32,12.52,300.22,385.2
3360,BR-3150,State Bank of India (Parent),Delhi NCR,Metro,2015,Pre-Merger,2017-04-01,8.11,5.35,52.87,0.21,40.35,10.1,374.2,467.79
3361,BR-1111,State Bank of India (Parent),Lucknow,Semi-Urban,2016,Pre-Merger,2017-04-01,11.22,7.44,50.62,0.87,38.88,11.89,160.57,228.82
3362,BR-6849,State Bank of India (Parent),Kolkata,Semi-Urban,2014,Pre-Merger,2017-01-04,11.62,6.66,53.23,0.29,36.47,10.58,221.77,255.13
3363,BR-9977,State Bank of India (Consolidated),Ahmedabad,Metro,2020,Post-Merger,2017-04-01,6.21,1.65,48.67,0.58,49.12,15.51,226.87,270.3
3364,BR-1717,State Bank of India (Parent),Thiruvananthapuram,Urban,2017,Pre-Merger,2017-04-01,10.03,6.62,52.6,0.3,35.34,12.5,413.88,495.93
3365,BR-2081,State Bank of India (Consolidated),Lucknow,Semi-Urban,2020,Post-Merger,2017-04-01,6.1,1.95,43.98,0.77,43.86,12.24,1167.03,1471.99
3366,BR-8804,State Bank of Hyderabad,Hyderabad,Rural,2014,Pre-Merger,2017-04-01,11.19,5.97,56.82,0.7,40.05,14.5,1032.64,1491.19
3367,BR-2352,State Bank of India (Consolidated),Bengaluru,Metro,2020,Post-Merger,2017-04-01,3.07,1.24,49.35,0.57,45.48,14.63,569.96,787.7
3368,BR-9536,State Bank of India (Parent),Ahmedabad,Rural,2015,Pre-Merger,2017-04-01,8.35,5.65,48.4,0.29,39.07,11.13,867.27,1031.05
3369,BR-6733,State Bank of India (Parent),Bengaluru,Rural,2016,Pre-Merger,2017-01-04,7.41,4.85,56.16,0.88,40.83,10.71,744.61,974.55
3370,BR-8169,State Bank of India (Consolidated),Kolkata,Rural,2019,Post-Merger,2017-04-01,7.61,2.35,43.05,0.81,42.88,12.87,183.32,259.49
3371,BR-5133,State Bank of India (Consolidated),Chennai,Urban,2021,Post-Merger,2017-04-01,5.17,1.8,45.72,0.6,42.64,13.33,249.5,314.57
3372,BR-3260,State Bank of India (Consolidated),Mumbai Metro,Urban,2020,Post-Merger,2017-04-01,10.7,4.03,49.95,0.49,49.67,15.08,453.1,591.79
3373,BR-4519,State Bank of India (Consolidated),Delhi NCR,Metro,2021,Post-Merger,2017-01-04,7.14,2.39,49.19,0.91,46.27,14.11,941.98,1273.41
3374,BR-7744,State Bank of Patiala,Bhopal,Rural,2015,Pre-Merger,2017-04-01,13.05,8.41,56.44,-0.21,39.38,13.12,194.07,224.77
3375,BR-2667,State Bank of India (Parent),Kolkata,Urban,2014,Pre-Merger,2017-04-01,7.07,4.47,50.57,0.16,40.99,13.87,984.12,1147.65
3376,BR-4625,State Bank of India (Parent),Chandigarh,Rural,2015,Pre-Merger,2017-04-01,5.75,3.46,61.45,-0.72,40.49,12.2,578.89,667.67
3377,BR-8355,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2021,Post-Merger,2017-04-01,4.97,1.79,49.17,0.11,43.43,14.16,555.36,753.43
3378,BR-5284,State Bank of India (Consolidated),Hyderabad,Rural,2021,Post-Merger,2017-01-04,10.46,4.14,53.03,0.6,43.49,15.32,1081.29,1384.4
3379,BR-5620,State Bank of India (Parent),Hyderabad,Metro,2016,Pre-Merger,2017-04-01,10.99,7.33,57.97,0.2,44.34,12.42,303.1,424.0
3380,BR-6197,State Bank of India (Parent),Lucknow,Urban,2015,Pre-Merger,2017-01-04,13.38,5.725,54.4,0.24,33.06,11.45,1302.05,1807.86
3381,BR-5163,State Bank of Hyderabad,Thiruvananthapuram,Semi-Urban,2017,Pre-Merger,2017-04-01,11.51,7.31,53.99,0.28,38.05,12.17,973.75,1324.59
3382,BR-1082,State Bank of Bikaner and Jaipur,Jaipur,Semi-Urban,2017,Pre-Merger,2017-04-01,10.7,5.35,47.18,1.2,41.93,12.68,258.93,325.31
3383,BR-1282,State Bank of India (Consolidated),Ahmedabad,Rural,2019,Post-Merger,2017-01-04,7.86,3.13,51.63,0.36,46.01,15.43,638.84,856.94
3384,BR-1250,State Bank of India (Consolidated),Kolkata,Urban,2021,Post-Merger,2017-04-01,1.5,0.57,44.22,1.22,46.08,13.8,1002.02,1306.94
3385,BR-6861,State Bank of India (Consolidated),Hyderabad,Rural,2019,Post-Merger,2017-04-01,6.05,1.89,44.22,0.64,44.6,15.12,302.56,384.44
3386,BR-4783,State Bank of India (Consolidated),Kolkata,Rural,2019,Post-Merger,2017-04-01,6.72,2.9,51.03,0.33,46.57,15.21,1224.8,1749.26
3387,BR-6789,State Bank of India (Consolidated),Kolkata,Metro,2019,Post-Merger,2017-04-01,6.12,1.92,43.3,0.91,47.96,14.54,1138.02,1468.51
3388,BR-6696,State Bank of India (Consolidated),Bengaluru,Metro,2020,Post-Merger,2017-01-04,4.07,1.04,49.64,0.15,39.52,11.91,307.69,399.85
3389,BR-9196,State Bank of India (Consolidated),Delhi NCR,Metro,2018,Post-Merger,2017-04-01,6.14,2.44,46.94,1.44,48.1,12.7,1086.92,1410.61
3390,BR-3550,State Bank of Hyderabad,Bhopal,Urban,2015,Pre-Merger,2017-04-01,10.15,5.79,56.85,1.2,34.85,11.04,1376.8,1599.88
3391,BR-1810,State Bank of Mysore,Bhopal,Semi-Urban,2016,Pre-Merger,2017-04-01,11.28,7.0,57.75,-1.64,39.37,10.93,874.49,1088.42
3392,BR-8970,State Bank of Bikaner and Jaipur,Bhopal,Urban,2016,Pre-Merger,2017-04-01,9.39,5.82,62.06,0.86,37.37,11.24,874.74,1228.76
3393,BR-8784,State Bank of India (Consolidated),Delhi NCR,Semi-Urban,2018,Post-Merger,2017-04-01,6.05,1.77,47.38,0.6,47.13,14.42,337.03,391.25
3394,BR-8205,State Bank of India (Parent),Kolkata,Semi-Urban,2016,Pre-Merger,2017-01-04,12.23,7.64,45.1,0.43,39.19,11.85,499.1,642.61
3395,BR-9580,State Bank of India (Consolidated),Delhi NCR,Urban,2020,Post-Merger,2017-04-01,4.81,1.55,44.11,0.53,52.27,17.26,1434.67,2067.0
3396,BR-3751,State Bank of India (Consolidated),Mumbai Metro,Urban,2019,Post-Merger,2017-04-01,6.9,2.03,43.88,0.58,43.42,13.34,102.85,140.37
3397,BR-5222,State Bank of Travancore,Kolkata,Metro,2017,Pre-Merger,2017-04-01,10.84,6.48,54.53,0.96,36.72,11.28,597.42,702.52
3398,BR-5037,State Bank of India (Parent),Kolkata,Metro,2015,Pre-Merger,2017-04-01,10.15,6.2,55.98,0.16,42.17,13.63,349.0,413.65
3399,BR-1774,State Bank of Mysore,Bengaluru,Urban,2017,Pre-Merger,2017-04-01,8.3,5.18,60.34,-0.32,39.52,13.48,138.21,186.08
3400,BR-6693,State Bank of India (Consolidated),Ahmedabad,Rural,2021,Post-Merger,2017-04-01,1.9,0.84,52.03,0.91,37.31,15.08,364.38,512.65
3401,BR-2920,State Bank of India (Parent),Chennai,Metro,2015,Pre-Merger,2017-01-04,13.6,6.86,50.67,0.25,45.46,14.31,996.96,1226.05
3402,BR-3233,State Bank of India (Consolidated),Bengaluru,Metro,2018,Post-Merger,2017-01-04,4.64,1.58,50.37,0.31,46.8,13.77,966.34,1150.72
3403,BR-4934,State Bank of India (Consolidated),Delhi NCR,Rural,2019,Post-Merger,2017-01-04,5.09,1.87,38.72,0.91,46.21,14.2,1147.8,1359.76
3404,BR-2245,State Bank of India (Consolidated),Jaipur,Metro,2021,Post-Merger,2017-04-01,4.83,1.75,50.35,0.66,40.91,15.47,1403.96,1929.46
3405,BR-4199,Bharatiya Mahila Bank,Thiruvananthapuram,Rural,2015,Pre-Merger,2017-04-01,5.28,3.26,58.2,-0.3,44.9,11.52,990.43,1226.07
3406,BR-4603,State Bank of Bikaner and Jaipur,Lucknow,Semi-Urban,2016,Pre-Merger,2017-01-04,5.11,2.65,53.78,0.09,43.74,11.67,1127.45,1595.75
3407,BR-8881,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2020,Post-Merger,2017-04-01,3.17,1.39,53.22,1.14,47.0,12.28,1126.0,1372.68
3408,BR-4995,State Bank of India (Consolidated),Chennai,Semi-Urban,2018,Post-Merger,2017-01-04,7.79,2.81,50.96,0.25,43.24,14.1,1322.35,1888.88
3409,BR-5455,State Bank of Travancore,Kolkata,Semi-Urban,2017,Pre-Merger,2017-04-01,6.79,4.44,54.03,-0.02,36.78,13.09,142.47,186.18
3410,BR-8690,State Bank of Patiala,Lucknow,Metro,2017,Pre-Merger,2017-01-04,12.78,5.77,54.925,1.2,36.72,12.85,418.9,555.48
3411,BR-3166,State Bank of India (Parent),Ahmedabad,Semi-Urban,2015,Pre-Merger,2017-04-01,7.52,3.8,54.17,1.06,40.24,13.33,190.67,255.6
3412,BR-7872,State Bank of Travancore,Hyderabad,Urban,2015,Pre-Merger,2017-01-04,7.48,4.17,56.63,1.08,44.23,12.37,330.63,441.38
3413,BR-4473,State Bank of India (Consolidated),Ahmedabad,Metro,2019,Post-Merger,2017-04-01,5.22,1.38,44.08,1.45,45.23,15.83,888.1,1099.8
3414,BR-9312,State Bank of India (Consolidated),Chennai,Metro,2019,Post-Merger,2017-04-01,3.01,1.03,47.25,0.61,44.33,16.1,997.36,1306.27
3415,BR-6138,State Bank of Patiala,Jaipur,Urban,2014,Pre-Merger,2017-01-04,9.25,5.61,54.925,0.18,38.94,13.26,1441.64,1665.34
3416,BR-6765,State Bank of India (Parent),Chandigarh,Metro,2017,Pre-Merger,2017-04-01,8.4,5.1,58.38,-0.84,41.03,13.93,1200.22,1631.92
3417,BR-4116,State Bank of India (Consolidated),Bhopal,Metro,2020,Post-Merger,2017-01-04,5.15,1.8,49.44,1.44,46.33,12.63,1081.95,1373.86
3418,BR-8462,State Bank of India (Consolidated),Hyderabad,Urban,2018,Post-Merger,2017-04-01,3.99,1.27,53.88,0.94,45.48,13.41,1304.0,1677.66
3419,BR-2163,State Bank of India (Parent),Kolkata,Rural,2014,Pre-Merger,2017-01-04,8.82,5.04,53.32,0.53,42.08,12.77,727.94,917.58
3420,BR-6350,State Bank of India (Parent),Kolkata,Semi-Urban,2014,Pre-Merger,2017-04-01,8.3,4.41,56.0,-0.08,48.83,14.28,219.7,304.94
3421,BR-5669,State Bank of India (Consolidated),Bhopal,Semi-Urban,2018,Post-Merger,2017-04-01,5.49,2.3,46.63,0.43,47.01,15.36,178.71,210.01
3422,BR-1900,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2018,Post-Merger,2017-04-01,6.21,1.7,47.18,0.89,45.95,14.08,1306.69,1681.59
3423,BR-9100,State Bank of India (Consolidated),Bhopal,Urban,2019,Post-Merger,2017-04-01,5.0,2.0,50.47,0.51,48.07,12.39,1201.64,1437.33
3424,BR-7842,State Bank of India (Parent),Ahmedabad,Semi-Urban,2016,Pre-Merger,2017-04-01,11.91,6.81,48.5,0.87,40.02,11.4,107.42,138.51
3425,BR-2360,State Bank of India (Consolidated),Bhopal,Semi-Urban,2019,Post-Merger,2017-04-01,3.96,1.17,49.18,0.14,46.45,14.51,291.43,385.02
3426,BR-2094,State Bank of Patiala,Delhi NCR,Metro,2015,Pre-Merger,2017-04-01,10.19,6.44,53.9,1.08,42.27,12.83,323.0,391.5
3427,BR-5095,State Bank of Bikaner and Jaipur,Mumbai Metro,Urban,2017,Pre-Merger,2017-01-04,9.15,5.49,51.82,0.54,42.65,11.18,956.82,1335.12
3428,BR-2602,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2020,Post-Merger,2017-04-01,6.56,2.09,48.7,1.33,46.69,13.78,754.61,907.01
3429,BR-7482,State Bank of India (Consolidated),Jaipur,Rural,2021,Post-Merger,2017-04-01,5.7,2.25,46.79,0.35,48.38,11.89,337.05,420.59
3430,BR-3095,State Bank of Bikaner and Jaipur,Chennai,Rural,2014,Pre-Merger,2017-04-01,8.15,5.12,47.62,1.05,52.0,11.84,1382.92,1997.64
3431,BR-3971,State Bank of Mysore,Bengaluru,Semi-Urban,2015,Pre-Merger,2017-04-01,6.11,3.14,53.92,-0.61,40.53,11.3,1100.08,1319.25
3432,BR-7388,State Bank of India (Consolidated),Mumbai Metro,Metro,2019,Post-Merger,2017-01-04,3.75,1.12,46.75,0.58,44.74,16.1,1356.34,1704.73
3433,BR-6276,State Bank of India (Consolidated),Bhopal,Semi-Urban,2018,Post-Merger,2017-01-04,8.57,2.48,52.7,0.59,44.29,11.79,1260.08,1730.72
3434,BR-8364,State Bank of India (Consolidated),Delhi NCR,Rural,2021,Post-Merger,2017-04-01,7.73,2.29,50.2,0.48,43.42,12.37,852.36,985.81
3435,BR-6380,State Bank of Bikaner and Jaipur,Lucknow,Urban,2015,Pre-Merger,2017-04-01,8.94,5.15,58.59,1.08,45.94,12.16,553.59,740.87
3436,BR-4263,State Bank of India (Consolidated),Bhopal,Semi-Urban,2021,Post-Merger,2017-04-01,5.12,1.54,44.6,0.31,48.24,12.77,936.07,1137.25
3437,BR-4369,State Bank of India (Consolidated),Mumbai Metro,Urban,2019,Post-Merger,2017-04-01,5.71,1.48,48.62,0.16,49.27,15.05,1388.93,1708.51
3438,BR-6323,State Bank of India (Consolidated),Chandigarh,Urban,2021,Post-Merger,2017-04-01,2.25,0.67,44.61,1.36,45.86,14.33,781.98,1091.04
3439,BR-5177,State Bank of Mysore,Thiruvananthapuram,Urban,2016,Pre-Merger,2017-04-01,13.77,7.42,52.65,0.21,36.39,12.43,727.88,1025.06
3440,BR-7580,State Bank of India (Consolidated),Chennai,Semi-Urban,2018,Post-Merger,2017-04-01,5.8,1.74,44.17,0.78,43.95,15.3,906.74,1145.72
3441,BR-8976,State Bank of India (Consolidated),Bhopal,Metro,2021,Post-Merger,2017-01-04,8.65,3.35,47.56,0.82,43.21,15.86,103.67,129.5
3442,BR-1828,State Bank of India (Consolidated),Chandigarh,Metro,2021,Post-Merger,2017-01-04,4.25,1.63,48.52,0.38,46.94,14.89,1023.15,1418.9
3443,BR-2611,State Bank of Travancore,Delhi NCR,Metro,2016,Pre-Merger,2017-04-01,11.94,7.46,49.34,0.8,49.12,9.5,1382.0,1593.24
3444,BR-4618,State Bank of India (Parent),Jaipur,Urban,2017,Pre-Merger,2017-01-04,8.33,5.22,52.06,-0.02,46.82,10.5,1466.36,2031.16
3445,BR-8892,State Bank of India (Parent),Mumbai Metro,Rural,2017,Pre-Merger,2017-04-01,6.46,3.63,50.73,0.42,38.3,12.34,1117.74,1448.39
3446,BR-6911,State Bank of Patiala,Bengaluru,Semi-Urban,2016,Pre-Merger,2017-04-01,8.64,4.63,49.22,0.1,41.15,11.21,293.18,387.0
3447,BR-8796,State Bank of India (Parent),Bhopal,Metro,2016,Pre-Merger,2017-04-01,5.78,3.8,54.4,0.26,43.69,11.0,1300.81,1762.25
3448,BR-2979,State Bank of India (Consolidated),Mumbai Metro,Metro,2021,Post-Merger,2017-04-01,4.07,1.65,47.92,0.81,43.09,13.24,763.04,879.2
3449,BR-3908,State Bank of India (Parent),Hyderabad,Rural,2017,Pre-Merger,2017-04-01,8.21,5.49,53.15,0.14,40.13,11.7,1278.01,1791.17
3450,BR-7021,State Bank of India (Parent),Bengaluru,Metro,2016,Pre-Merger,2017-04-01,14.4,9.57,49.04,0.24,38.79,13.47,341.45,418.92
3451,BR-1303,State Bank of India (Consolidated),Delhi NCR,Semi-Urban,2020,Post-Merger,2017-04-01,5.61,2.1,51.33,0.6,49.43,12.57,992.66,1206.36
3452,BR-6709,State Bank of India (Parent),Bengaluru,Semi-Urban,2015,Pre-Merger,2017-04-01,14.02,7.25,55.51,0.11,47.55,11.6,592.27,701.91
3453,BR-1374,State Bank of Travancore,Bhopal,Semi-Urban,2016,Pre-Merger,2017-04-01,13.19,6.67,48.61,0.66,40.75,11.92,1328.37,1644.42
3454,BR-8821,State Bank of India (Consolidated),Kolkata,Metro,2020,Post-Merger,2017-01-04,6.58,2.84,39.6,0.72,46.33,13.96,1157.19,1452.24
3455,BR-5542,State Bank of India (Consolidated),Chandigarh,Urban,2019,Post-Merger,2017-04-01,5.83,1.5,43.4,0.82,42.13,12.77,1341.34,1736.25
3456,BR-8176,State Bank of India (Consolidated),Hyderabad,Semi-Urban,2018,Post-Merger,2017-01-04,7.27,2.31,53.43,1.48,48.94,13.63,155.5,182.8
3457,BR-3248,State Bank of Hyderabad,Lucknow,Semi-Urban,2015,Pre-Merger,2017-01-04,15.73,8.13,49.32,0.5,47.37,12.34,295.4,382.03
3458,BR-3004,State Bank of India (Consolidated),Chennai,Rural,2021,Post-Merger,2017-04-01,6.69,2.17,41.83,0.9,46.02,14.25,1078.59,1335.37
3459,BR-9027,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2019,Post-Merger,2017-04-01,8.64,2.71,47.5,0.32,41.24,14.88,818.53,1146.67
3460,BR-4473,State Bank of India (Consolidated),Delhi NCR,Metro,2021,Post-Merger,2017-04-01,4.73,1.93,42.95,1.22,45.45,14.34,529.56,718.26
3461,BR-9218,State Bank of Mysore,Chandigarh,Semi-Urban,2017,Pre-Merger,2017-04-01,10.91,5.55,55.79,0.31,44.38,12.25,413.9,597.01
3462,BR-9938,State Bank of India (Consolidated),Hyderabad,Urban,2020,Post-Merger,2017-04-01,6.91,2.02,40.35,0.91,48.07,15.08,406.1,545.15
3463,BR-6975,State Bank of India (Consolidated),Ahmedabad,Metro,2020,Post-Merger,2017-04-01,2.78,1.15,46.23,0.87,43.61,12.18,779.82,1090.96
3464,BR-9641,State Bank of India (Consolidated),Bhopal,Rural,2019,Post-Merger,2017-04-01,6.3,2.4,43.93,0.74,43.72,11.5,982.54,1164.8
3465,BR-3712,State Bank of Travancore,Bhopal,Metro,2015,Pre-Merger,2017-04-01,10.08,6.02,52.68,0.44,39.63,12.99,594.93,821.62
3466,BR-3260,State Bank of India (Consolidated),Kolkata,Metro,2019,Post-Merger,2017-04-01,4.02,1.21,45.99,0.75,44.31,12.75,597.88,737.57
3467,BR-8143,State Bank of Mysore,Bhopal,Metro,2016,Pre-Merger,2017-04-01,13.59,7.21,52.18,0.63,37.41,11.84,1399.88,1947.06
3468,BR-9325,State Bank of India (Consolidated),Delhi NCR,Rural,2019,Post-Merger,2017-04-01,4.94,1.31,48.49,1.43,45.74,14.11,296.57,399.49
3469,BR-9342,State Bank of India (Parent),Kolkata,Urban,2017,Pre-Merger,2017-04-01,9.18,6.17,60.6,-0.26,41.37,11.73,122.21,153.42
3470,BR-6761,State Bank of India (Consolidated),Mumbai Metro,Metro,2018,Post-Merger,2017-01-04,5.81,2.44,46.92,0.86,44.81,13.61,1214.59,1594.37
3471,BR-8542,State Bank of India (Parent),Thiruvananthapuram,Urban,2017,Pre-Merger,2017-01-04,7.34,4.3,51.08,0.72,33.53,13.37,1430.13,1817.95
3472,BR-5919,State Bank of India (Consolidated),Chennai,Semi-Urban,2019,Post-Merger,2017-04-01,4.9,1.59,51.08,0.98,51.56,14.97,1263.04,1745.44
3473,BR-8253,State Bank of India (Consolidated),Kolkata,Urban,2018,Post-Merger,2017-01-04,2.27,0.65,42.97,1.36,47.07,13.23,1392.54,1603.71
3474,BR-2222,Bharatiya Mahila Bank,Delhi NCR,Urban,2017,Pre-Merger,2017-01-04,10.18,6.63,60.36,-0.22,46.89,12.39,297.4,398.94
3475,BR-3036,State Bank of India (Consolidated),Hyderabad,Metro,2021,Post-Merger,2017-04-01,5.58,1.93,45.35,0.39,41.6,14.64,1369.46,1608.7
3476,BR-3829,State Bank of Mysore,Chennai,Semi-Urban,2017,Pre-Merger,2017-04-01,8.31,5.3,54.49,1.2,41.37,13.36,711.65,922.59
3477,BR-3627,State Bank of Patiala,Chandigarh,Semi-Urban,2015,Pre-Merger,2017-04-01,12.83,8.32,63.08,-0.71,41.01,12.7,933.65,1250.05
3478,BR-3121,State Bank of India (Consolidated),Mumbai Metro,Metro,2021,Post-Merger,2017-04-01,6.13,1.73,41.63,0.85,41.08,13.89,395.99,480.43
3479,BR-4174,State Bank of India (Parent),Chennai,Metro,2015,Pre-Merger,2017-04-01,8.95,4.65,54.29,0.17,45.58,13.48,1358.16,1679.53
3480,BR-9995,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2019,Post-Merger,2017-04-01,6.61,2.29,47.47,0.82,46.42,15.83,1102.87,1320.18
3481,BR-1450,State Bank of India (Parent),Chennai,Semi-Urban,2017,Pre-Merger,2017-04-01,10.83,5.67,53.59,0.67,40.4,12.15,1196.77,1702.64
3482,BR-7993,State Bank of India (Consolidated),Bengaluru,Urban,2019,Post-Merger,2017-04-01,5.2,1.4,50.54,1.07,50.75,14.92,1298.44,1705.69
3483,BR-5451,State Bank of India (Consolidated),Mumbai Metro,Metro,2020,Post-Merger,2017-01-04,8.81,1.99,47.26,0.97,47.63,14.91,1080.05,1307.13
3484,BR-3034,State Bank of India (Consolidated),Kolkata,Semi-Urban,2020,Post-Merger,2017-04-01,5.97,1.53,50.66,0.45,35.7,14.75,525.42,699.9
3485,BR-7206,State Bank of Travancore,Hyderabad,Semi-Urban,2017,Pre-Merger,2017-01-04,13.6,8.48,47.91,0.49,39.98,10.19,1287.97,1722.69
3486,BR-4272,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2019,Post-Merger,2017-04-01,7.36,2.7,46.93,0.92,48.39,13.9,844.59,1060.9
3487,BR-3672,State Bank of India (Parent),Delhi NCR,Urban,2014,Pre-Merger,2017-01-04,9.72,4.9,59.83,0.34,42.86,10.96,502.21,650.51
3488,BR-2567,State Bank of Patiala,Thiruvananthapuram,Urban,2015,Pre-Merger,2017-04-01,11.6,6.31,55.05,1.03,40.79,12.28,1409.21,1911.4
3489,BR-4911,State Bank of Bikaner and Jaipur,Kolkata,Semi-Urban,2014,Pre-Merger,2017-04-01,14.65,8.08,54.46,0.93,38.06,12.38,967.75,1269.42
3490,BR-6125,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2018,Post-Merger,2017-04-01,5.54,1.82,50.29,0.5,41.35,14.78,1208.14,1709.11
3491,BR-9885,State Bank of India (Consolidated),Ahmedabad,Metro,2021,Post-Merger,2017-04-01,4.16,1.51,44.63,0.3,44.46,14.36,451.99,553.41
3492,BR-1367,State Bank of Hyderabad,Bhopal,Rural,2017,Pre-Merger,2017-01-04,9.19,5.42,54.635,0.66,38.46,12.67,1262.14,1709.32
3493,BR-7291,State Bank of India (Consolidated),Chandigarh,Rural,2018,Post-Merger,2017-01-04,8.95,3.18,44.25,0.6,53.31,12.5,158.66,199.4
3494,BR-4237,State Bank of India (Consolidated),Mumbai Metro,Urban,2018,Post-Merger,2017-01-04,6.37,2.45,48.6,0.68,48.04,13.95,465.2,599.96
3495,BR-9860,State Bank of India (Consolidated),Jaipur,Rural,2020,Post-Merger,2017-04-01,4.11,1.44,42.62,0.66,44.57,14.64,1403.52,1861.02
3496,BR-4801,State Bank of India (Consolidated),Jaipur,Urban,2021,Post-Merger,2017-04-01,6.96,3.08,51.49,0.96,46.88,13.15,1402.17,1839.67
3497,BR-6574,State Bank of India (Consolidated),Lucknow,Urban,2021,Post-Merger,2017-04-01,6.16,1.81,53.13,1.07,43.4,12.51,1305.57,1843.43
3498,BR-1944,State Bank of India (Consolidated),Jaipur,Metro,2020,Post-Merger,2017-01-04,3.86,1.67,46.79,1.11,41.69,12.8,1354.02,1689.03
3499,BR-9431,State Bank of India (Consolidated),Bengaluru,Metro,2020,Post-Merger,2017-04-01,8.51,3.45,46.59,0.66,45.35,14.79,792.12,968.01
3500,BR-6880,State Bank of Travancore,Chennai,Rural,2017,Pre-Merger,2017-04-01,5.38,3.42,47.96,1.17,40.63,11.17,1393.19,1845.88
3501,BR-3144,State Bank of Travancore,Lucknow,Semi-Urban,2017,Pre-Merger,2017-04-01,11.4,7.1,50.89,0.38,42.24,11.82,959.44,1232.62
3502,BR-5410,State Bank of India (Consolidated),Chandigarh,Rural,2018,Post-Merger,2017-04-01,4.31,1.61,41.08,0.63,52.14,14.32,431.4,574.9
3503,BR-1738,State Bank of India (Consolidated),Hyderabad,Urban,2021,Post-Merger,2017-04-01,6.74,1.92,41.94,0.65,49.92,13.03,1362.73,1581.5
3504,BR-7720,State Bank of India (Consolidated),Delhi NCR,Semi-Urban,2020,Post-Merger,2017-04-01,10.12,4.07,48.47,1.34,47.92,15.75,1070.39,1251.71
