record_id,branch_code,entity_name,circle_zone,branch_tier,fiscal_year,period_type,merger_cutoff_date,gross_npa_pct,net_npa_pct,cost_to_income_pct,roa_pct,casa_ratio_pct,car_crar_pct,advances_inr_cr,deposits_inr_cr
3237,BR-9647,State Bank of Bikaner and Jaipur,Bengaluru,Semi-Urban,2017,Pre-Merger,2017-04-01,12.45%,6.57%,59.24%,-0.24%,40.59%,11.57%,"1,168.95","1,629.95"
3238,BR-6220,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2021,Post-Merger,01/04/2017,7.56%,2.80%,43.55%,0.59%,44.77%,13.81%,"1,406.21","1,686.51"
3239,BR-6071,State Bank of India (Consolidated)   ,Hyderabad,Rural,2020,Post-Merger,01/04/2017,5.77%,,,0.83%,44.36%,16.07%,359.49,427.31
3240,BR-5053,State Bank of Bikaner and Jaipur,Thiruvananthapuram,Rural,2014,Pre-Merger,2017-04-01,13.61%,7.29%,57.58%,0.99%,41.93%,11.31%,"1,476.71","1,932.19"
3241,BR-6729,State Bank of India (Parent)   ,Jaipur,Urban,2017,Pre-Merger,01/04/2017,8.40%,4.71%,,1.11%,40.64%,10.86%,"1,386.77","1,627.67"
3242,BR-5703,State Bank of India (Consolidated),Chennai,Rural,2019,Post-Merger,01/04/2017,3.81%,0.97%,45.77%,0.89%,49.66%,15.08%,152.81,179.79
3243,BR-9622,State Bank of India (Consolidated),Chennai,Metro,2021,Post-Merger,2017-04-01,8.88%,3.47%,44.98%,0.84%,41.42%,14.46%,272.83,323.26
3244,BR-2790,State Bank of India (Consolidated),Kolkata,Metro,2019,Post-Merger,2017-04-01,7.12%,2.35%,47.19%,0.46%,43.67%,12.76%,534.90,773.56
3245,BR-2804,State Bank of India (Consolidated),Hyderabad,Urban,2019,Post-Merger,2017-04-01,7.75%,2.16%,48.23%,0.20%,48.74%,14.90%,122.51,162.29
3246,BR-3949,State Bank of India (Consolidated),Lucknow,Urban,2019,Post-Merger,2017-04-01,11.01%,2.88%,52.15%,0.48%,44.31%,14.27%,417.70,565.56
3247,BR-2415,State Bank of India (Consolidated)   ,Kolkata,Rural,2021,Post-Merger,01/04/2017,6.72%,1.73%,45.39%,0.53%,44.70%,13.17%,122.67,143.86
3248,BR-2622,Bharatiya Mahila Bank,Bhopal,Rural,2017,Pre-Merger,2017-04-01,14.14%,9.28%,60.80%,0.11%,43.77%,11.26%,"1,195.20","1,631.40"
3249,BR-3796,State Bank of India (Consolidated)   ,Chennai,Semi-Urban,2019,Post-Merger,01/04/2017,6.03%,,,0.91%,53.53%,13.25%,269.35,310.70
3250,BR-4988,State Bank of India (Consolidated)   ,Thiruvananthapuram,Urban,2020,Post-Merger,01/04/2017,5.54%,,,0.77%,45.58%,16.90%,"1,464.43","1,771.14"
3251,BR-2167,State Bank of Travancore,Bengaluru,Metro,2015,Pre-Merger,2017-04-01,7.71%,4.80%,52.99%,0.27%,35.01%,10.47%,"1,378.69","1,721.76"
3252,BR-2346,State Bank of Travancore,Ahmedabad,Semi-Urban,2014,Pre-Merger,2017-04-01,6.02%,3.10%,50.12%,1.20%,40.20%,12.36%,115.10,137.08
3253,BR-8793,State Bank of India (Consolidated),Hyderabad,Metro,2021,Post-Merger,01/04/2017,4.35%,1.94%,52.44%,0.86%,47.81%,15.46%,722.94,835.96
3254,BR-7704,State Bank of India (Consolidated),Mumbai Metro,Urban,2018,Post-Merger,01/04/2017,4.47%,1.32%,44.76%,0.77%,46.05%,15.30%,496.05,672.69
3255,BR-9737,State Bank of India (Parent),Chandigarh,Semi-Urban,2015,Pre-Merger,2017-04-01,11.33%,6.56%,49.66%,-0.08%,37.30%,13.80%,374.81,538.44
3256,BR-1379,State Bank of Travancore,Delhi NCR,Rural,2014,Pre-Merger,2017-04-01,12.25%,8.02%,48.46%,0.11%,39.74%,11.89%,393.27,517.23
3257,BR-6819,State Bank of Bikaner and Jaipur,Bengaluru,Metro,2015,Pre-Merger,2017-04-01,5.98%,3.69%,56.73%,0.07%,40.67%,12.43%,"1,408.94","1,993.54"
3258,BR-1066,State Bank of India (Consolidated),Kolkata,Semi-Urban,2019,Post-Merger,2017-04-01,1.86%,0.83%,43.31%,0.64%,38.61%,14.06%,883.67,"1,139.95"
3259,BR-6149,State Bank of India (Parent),Ahmedabad,Semi-Urban,2016,Pre-Merger,2017-04-01,14.74%,8.52%,61.27%,0.42%,42.32%,12.82%,517.75,616.59
3260,BR-2363,State Bank of India (Consolidated),Chandigarh,Rural,2021,Post-Merger,01/04/2017,8.62%,3.31%,50.86%,0.57%,40.79%,15.37%,591.23,847.02
3261,BR-8688,State Bank of India (Consolidated),Chandigarh,Metro,2019,Post-Merger,2017-04-01,5.72%,1.60%,48.90%,0.85%,46.47%,14.39%,747.91,"1,064.99"
3262,BR-6375,State Bank of India (Parent),Thiruvananthapuram,Urban,2017,Pre-Merger,2017-04-01,12.87%,6.81%,53.26%,-0.29%,46.03%,12.86%,"1,392.94","1,867.53"
3263,BR-8758,State Bank of India (Consolidated),Ahmedabad,Urban,2021,Post-Merger,2017-04-01,9.97%,3.50%,49.40%,0.78%,43.02%,15.28%,342.44,422.19
3264,BR-5105,State Bank of India (Consolidated),Chennai,Semi-Urban,2018,Post-Merger,2017-04-01,1.81%,0.73%,43.27%,0.26%,50.37%,13.41%,692.18,832.78
3265,BR-3324,State Bank of Bikaner and Jaipur,Chennai,Metro,2017,Pre-Merger,2017-04-01,6.85%,4.58%,58.30%,0.05%,49.90%,11.29%,"1,191.04","1,419.52"
3266,BR-2723,State Bank of Mysore   ,Jaipur,Urban,2016,Pre-Merger,01/04/2017,4.50%,3.05%,48.57%,0.85%,35.40%,11.49%,271.82,348.15
3267,BR-6636,State Bank of India (Consolidated),Jaipur,Urban,2018,Post-Merger,2017-04-01,5.90%,2.41%,41.86%,0.10%,43.48%,13.76%,"1,376.41","1,693.70"
3268,BR-9964,State Bank of India (Consolidated),Chandigarh,Metro,2020,Post-Merger,2017-04-01,8.35%,2.79%,37.21%,0.96%,46.65%,14.58%,520.01,677.81
3269,BR-4892,State Bank of India (Parent),Lucknow,Metro,2017,Pre-Merger,2017-04-01,9.30%,5.69%,57.46%,0.08%,42.81%,10.47%,803.73,"1,064.00"
3270,BR-3026,State Bank of India (Parent),Kolkata,Urban,2015,Pre-Merger,2017-04-01,10.59%,7.16%,56.84%,-0.08%,40.68%,11.62%,975.05,"1,141.85"
3271,BR-6614,State Bank of India (Parent)   ,Jaipur,Semi-Urban,2017,Pre-Merger,01/04/2017,11.02%,7.45%,52.07%,0.66%,41.91%,12.13%,553.60,741.64
3272,BR-2009,State Bank of India (Consolidated),Chandigarh,Semi-Urban,2018,Post-Merger,2017-04-01,8.11%,2.73%,47.71%,0.78%,42.89%,12.26%,"1,040.58","1,471.51"
3273,BR-3452,State Bank of India (Consolidated),Delhi NCR,Rural,2018,Post-Merger,2017-04-01,7.77%,2.32%,42.72%,1.07%,44.65%,13.09%,548.17,733.55
3274,BR-1977,State Bank of India (Consolidated),Bhopal,Urban,2020,Post-Merger,2017-04-01,6.26%,1.67%,48.66%,0.77%,48.09%,14.01%,"1,467.75","1,858.48"
3275,BR-3956,State Bank of India (Consolidated),Bhopal,Metro,2019,Post-Merger,01/04/2017,1.95%,0.85%,46.32%,0.86%,42.89%,14.93%,167.29,240.19
3276,BR-9395,State Bank of India (Consolidated),Kolkata,Urban,2019,Post-Merger,01/04/2017,4.88%,1.52%,42.72%,0.93%,45.15%,14.87%,148.00,201.89
3277,BR-8312,State Bank of India (Consolidated),Ahmedabad,Urban,2020,Post-Merger,2017-04-01,5.07%,2.07%,52.77%,1.12%,52.37%,13.23%,999.03,"1,290.25"
3278,BR-3317,State Bank of Mysore,Lucknow,Metro,2015,Pre-Merger,01/04/2017,8.71%,5.47%,60.55%,0.23%,38.96%,10.70%,570.58,771.73
3279,BR-5176,State Bank of India (Consolidated),Bhopal,Urban,2021,Post-Merger,01/04/2017,6.84%,1.80%,37.33%,0.13%,49.81%,12.09%,148.37,184.67
3280,BR-1247,State Bank of Mysore,Ahmedabad,Urban,2017,Pre-Merger,2017-04-01,17.76%,11.71%,65.52%,0.47%,39.28%,11.07%,518.88,750.25
3281,BR-5000,State Bank of India (Consolidated),Delhi NCR,Urban,2018,Post-Merger,2017-04-01,4.73%,1.29%,44.00%,1.43%,47.25%,13.17%,"1,407.23","1,840.69"
3282,BR-1554,State Bank of India (Consolidated),Lucknow,Semi-Urban,2021,Post-Merger,2017-04-01,7.14%,2.29%,49.80%,0.90%,47.77%,15.58%,807.26,989.97
3283,BR-3907,State Bank of India (Parent),Jaipur,Semi-Urban,2017,Pre-Merger,2017-04-01,11.58%,7.82%,58.47%,1.20%,39.84%,11.35%,146.41,173.74
3284,BR-5269,State Bank of India (Parent),Mumbai Metro,Rural,2014,Pre-Merger,01/04/2017,9.90%,6.62%,54.04%,1.20%,45.94%,13.32%,324.14,445.86
3285,BR-5183,State Bank of India (Parent),Chandigarh,Urban,2015,Pre-Merger,01/04/2017,8.90%,5.24%,55.25%,0.81%,40.02%,12.68%,148.89,202.57
3286,BR-9394,State Bank of India (Parent),Chandigarh,Rural,2016,Pre-Merger,2017-04-01,8.16%,4.42%,48.41%,0.85%,43.07%,10.99%,"1,108.49","1,353.92"
3287,BR-4568,State Bank of India (Consolidated),Delhi NCR,Urban,2019,Post-Merger,2017-04-01,8.08%,2.73%,46.20%,0.65%,42.51%,12.60%,225.58,294.51
3288,BR-8476,State Bank of Hyderabad,Kolkata,Rural,2017,Pre-Merger,2017-04-01,9.54%,6.39%,56.40%,-0.46%,34.80%,11.58%,587.36,727.36
3289,BR-3216,State Bank of Patiala,Chennai,Urban,2014,Pre-Merger,01/04/2017,11.13%,7.31%,53.64%,0.27%,41.14%,12.89%,724.34,860.36
3290,BR-4076,State Bank of India (Consolidated),Jaipur,Semi-Urban,2018,Post-Merger,2017-04-01,4.70%,2.01%,43.39%,0.67%,42.36%,13.69%,511.75,706.91
3291,BR-3847,State Bank of India (Parent),Hyderabad,Urban,2014,Pre-Merger,2017-04-01,13.88%,7.46%,61.49%,0.70%,39.60%,12.88%,416.06,602.78
3292,BR-5106,State Bank of Mysore,Ahmedabad,Urban,2016,Pre-Merger,2017-04-01,8.74%,4.90%,48.68%,0.62%,43.78%,9.50%,666.15,805.63
3293,BR-9329,State Bank of India (Consolidated),Delhi NCR,Metro,2021,Post-Merger,01/04/2017,5.55%,1.57%,47.73%,0.49%,47.23%,11.50%,"1,215.34","1,502.28"
3294,BR-7778,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2019,Post-Merger,2017-04-01,5.02%,1.32%,51.88%,0.78%,45.73%,13.27%,"1,003.88","1,332.89"
3295,BR-8922,State Bank of India (Consolidated),Delhi NCR,Urban,2020,Post-Merger,2017-04-01,9.29%,3.63%,46.73%,0.77%,49.84%,13.38%,"1,303.80","1,824.34"
3296,BR-6513,State Bank of India (Parent),Bengaluru,Rural,2016,Pre-Merger,2017-04-01,12.73%,7.94%,57.11%,0.14%,42.19%,12.79%,337.82,397.54
3297,BR-6898,State Bank of Bikaner and Jaipur,Jaipur,Metro,2016,Pre-Merger,2017-04-01,15.62%,9.69%,58.70%,1.20%,37.37%,11.60%,638.52,797.34
3298,BR-7482,State Bank of Hyderabad,Mumbai Metro,Semi-Urban,2016,Pre-Merger,2017-04-01,4.00%,2.24%,54.72%,0.60%,41.69%,13.25%,349.68,504.37
3299,BR-3761,State Bank of India (Parent),Ahmedabad,Semi-Urban,2016,Pre-Merger,2017-04-01,14.20%,7.57%,60.60%,0.98%,45.17%,11.93%,"1,262.52","1,650.05"
3300,BR-6521,State Bank of Patiala,Delhi NCR,Urban,2014,Pre-Merger,01/04/2017,2.84%,1.77%,55.75%,-0.11%,38.97%,11.74%,224.98,273.24
3301,BR-2108,State Bank of Patiala,Chennai,Metro,2016,Pre-Merger,2017-04-01,8.76%,5.80%,57.89%,-0.50%,42.78%,12.43%,"1,016.11","1,229.90"
3302,BR-2286,State Bank of Bikaner and Jaipur   ,Jaipur,Urban,2016,Pre-Merger,01/04/2017,10.20%,5.73%,,-0.20%,37.71%,12.07%,382.81,506.23
3303,BR-4380,State Bank of India (Parent),Chandigarh,Semi-Urban,2017,Pre-Merger,2017-04-01,6.52%,3.89%,62.28%,1.20%,33.50%,11.34%,495.33,707.37
3304,BR-4670,State Bank of Travancore,Thiruvananthapuram,Rural,2015,Pre-Merger,2017-04-01,9.97%,6.48%,60.90%,-0.11%,42.38%,13.32%,"1,292.01","1,580.65"
3305,BR-3250,Bharatiya Mahila Bank,Bhopal,Urban,2016,Pre-Merger,2017-04-01,11.33%,6.16%,49.96%,0.63%,37.23%,13.72%,533.49,666.28
3306,BR-5319,State Bank of India (Consolidated),Ahmedabad,Rural,2019,Post-Merger,2017-04-01,6.21%,2.47%,52.39%,1.02%,48.53%,14.80%,366.40,530.74
3307,BR-7374,State Bank of India (Parent),Chennai,Urban,2017,Pre-Merger,2017-04-01,9.23%,5.61%,51.88%,-0.24%,32.01%,12.34%,564.28,675.04
3308,BR-6327,State Bank of India (Parent),Kolkata,Urban,2016,Pre-Merger,2017-04-01,10.46%,6.96%,50.16%,1.10%,40.17%,11.64%,342.18,474.22
3309,BR-8157,State Bank of Bikaner and Jaipur,Chandigarh,Metro,2016,Pre-Merger,2017-04-01,13.65%,9.10%,48.69%,-0.68%,44.65%,11.47%,"1,481.96","1,977.84"
3310,BR-9713,State Bank of India (Parent),Jaipur,Metro,2015,Pre-Merger,2017-04-01,7.29%,3.89%,58.06%,-0.50%,45.35%,10.21%,165.51,212.81
3311,BR-3809,State Bank of India (Consolidated),Lucknow,Semi-Urban,2020,Post-Merger,2017-04-01,7.68%,2.53%,45.18%,0.47%,36.90%,13.94%,209.62,254.04
3312,BR-7412,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2019,Post-Merger,2017-04-01,9.03%,3.35%,52.33%,0.45%,46.40%,14.03%,"1,450.81","2,016.56"
3313,BR-1037,State Bank of India (Parent),Ahmedabad,Metro,2016,Pre-Merger,2017-04-01,7.26%,4.01%,60.88%,0.81%,45.55%,11.76%,282.98,403.63
3314,BR-8297,State Bank of India (Consolidated),Chandigarh,Urban,2018,Post-Merger,2017-04-01,2.35%,0.63%,41.28%,0.41%,40.97%,14.42%,880.00,"1,184.75"
3315,BR-9106,State Bank of India (Consolidated),Ahmedabad,Rural,2020,Post-Merger,2017-04-01,5.00%,2.12%,52.76%,1.06%,45.05%,12.33%,"1,004.17","1,379.22"
3316,BR-8234,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2021,Post-Merger,2017-04-01,6.64%,2.00%,48.45%,1.08%,53.18%,12.55%,620.12,799.75
3317,BR-9870,State Bank of India (Parent),Hyderabad,Metro,2015,Pre-Merger,2017-04-01,10.05%,5.33%,52.90%,0.91%,42.60%,12.68%,"1,249.87","1,602.38"
3318,BR-4072,State Bank of India (Consolidated),Kolkata,Metro,2021,Post-Merger,01/04/2017,5.83%,1.60%,46.45%,0.55%,46.01%,13.47%,350.05,456.53
3319,BR-9629,State Bank of India (Consolidated)   ,Ahmedabad,Metro,2020,Post-Merger,01/04/2017,7.37%,,,0.85%,50.17%,13.37%,323.26,455.43
3320,BR-1712,State Bank of India (Consolidated),Chennai,Semi-Urban,2020,Post-Merger,2017-04-01,5.43%,1.47%,48.80%,0.17%,52.77%,13.88%,"1,468.68","2,123.59"
3321,BR-7701,State Bank of India (Consolidated),Hyderabad,Rural,2020,Post-Merger,2017-04-01,5.15%,1.49%,49.68%,0.45%,47.57%,13.27%,"1,151.97","1,498.77"
3322,BR-2304,State Bank of India (Consolidated)   ,Kolkata,Semi-Urban,2020,Post-Merger,01/04/2017,5.15%,1.83%,,0.22%,42.30%,12.91%,977.17,"1,314.63"
3323,BR-7332,State Bank of India (Consolidated)   ,Bhopal,Metro,2021,Post-Merger,01/04/2017,5.24%,1.44%,51.66%,0.27%,49.95%,11.99%,"1,409.86","1,650.46"
3324,BR-9591,State Bank of India (Consolidated),Kolkata,Semi-Urban,2018,Post-Merger,01/04/2017,2.53%,0.99%,45.24%,0.54%,44.39%,15.06%,742.62,917.57
3325,BR-5257,State Bank of India (Consolidated),Lucknow,Urban,2020,Post-Merger,2017-04-01,9.95%,4.13%,51.22%,1.00%,45.65%,13.40%,314.67,395.26
3326,BR-7782,State Bank of Bikaner and Jaipur,Bengaluru,Rural,2017,Pre-Merger,2017-04-01,11.22%,6.65%,59.35%,0.84%,40.78%,12.65%,198.06,268.66
3327,BR-7090,State Bank of India (Consolidated),Delhi NCR,Semi-Urban,2021,Post-Merger,2017-04-01,4.56%,1.93%,45.97%,0.38%,42.97%,12.69%,501.69,634.93
3328,BR-6436,State Bank of India (Consolidated),Lucknow,Semi-Urban,2019,Post-Merger,2017-04-01,5.81%,1.81%,47.96%,0.85%,35.00%,15.58%,179.58,217.15
3329,BR-1249,State Bank of Hyderabad,Bhopal,Rural,2017,Pre-Merger,01/04/2017,5.21%,3.47%,51.00%,-0.25%,39.54%,13.16%,268.87,316.59
3330,BR-7040,State Bank of India (Parent),Delhi NCR,Semi-Urban,2017,Pre-Merger,2017-04-01,5.54%,3.16%,48.39%,0.32%,32.89%,11.27%,"1,209.57","1,643.09"
3331,BR-5855,State Bank of India (Parent),Delhi NCR,Semi-Urban,2014,Pre-Merger,2017-04-01,10.54%,6.86%,50.99%,0.58%,44.01%,11.58%,"1,331.54","1,576.50"
3332,BR-8437,State Bank of India (Consolidated)   ,Chandigarh,Urban,2021,Post-Merger,01/04/2017,4.84%,2.02%,,0.75%,47.24%,14.26%,"1,462.59","1,804.34"
3333,BR-8423,Bharatiya Mahila Bank,Kolkata,Rural,2014,Pre-Merger,2017-04-01,7.54%,4.67%,53.84%,0.97%,44.19%,10.25%,519.93,650.64
3334,BR-9726,State Bank of Travancore,Hyderabad,Semi-Urban,2014,Pre-Merger,2017-04-01,9.06%,4.88%,51.24%,1.20%,34.02%,12.30%,"1,188.51","1,631.56"
3335,BR-1736,State Bank of India (Consolidated),Bengaluru,Metro,2018,Post-Merger,2017-04-01,7.93%,2.78%,49.09%,1.13%,44.43%,13.24%,147.66,194.86
3336,BR-2565,State Bank of India (Consolidated),Mumbai Metro,Metro,2020,Post-Merger,2017-04-01,7.37%,2.45%,43.41%,0.60%,42.24%,12.64%,484.22,580.52
3337,BR-8089,State Bank of Patiala,Bengaluru,Semi-Urban,2016,Pre-Merger,2017-04-01,11.52%,6.44%,53.41%,0.13%,44.66%,9.63%,629.68,840.98
3338,BR-5407,State Bank of Bikaner and Jaipur,Bhopal,Semi-Urban,2015,Pre-Merger,2017-04-01,10.14%,5.54%,59.27%,0.12%,42.39%,13.28%,907.63,"1,160.07"
3339,BR-3924,State Bank of India (Parent),Thiruvananthapuram,Urban,2017,Pre-Merger,2017-04-01,12.76%,6.61%,58.87%,0.59%,39.06%,13.61%,342.34,396.84
3340,BR-5862,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2020,Post-Merger,2017-04-01,6.35%,2.52%,53.18%,1.06%,41.38%,14.08%,981.75,"1,232.08"
3341,BR-1097,State Bank of India (Consolidated),Bhopal,Metro,2018,Post-Merger,2017-04-01,1.70%,0.71%,44.51%,0.87%,50.10%,13.00%,"1,130.28","1,320.04"
3342,BR-9926,State Bank of India (Consolidated),Jaipur,Urban,2019,Post-Merger,01/04/2017,5.92%,2.24%,48.39%,0.96%,47.01%,11.91%,730.27,963.80
3343,BR-1935,State Bank of India (Consolidated),Mumbai Metro,Urban,2020,Post-Merger,2017-04-01,6.37%,1.83%,43.44%,0.10%,52.05%,12.45%,"1,493.32","2,016.71"
3344,BR-6851,State Bank of Patiala,Jaipur,Rural,2015,Pre-Merger,2017-04-01,7.71%,4.94%,47.92%,1.20%,39.98%,12.97%,662.98,867.05
3345,BR-5983,State Bank of India (Consolidated),Bengaluru,Rural,2019,Post-Merger,2017-04-01,7.71%,3.11%,42.04%,0.52%,54.86%,13.33%,"1,323.18","1,578.11"
3346,BR-8806,State Bank of Mysore,Lucknow,Rural,2016,Pre-Merger,2017-04-01,8.12%,4.54%,63.51%,-0.27%,45.90%,11.66%,"1,455.96","2,081.90"
3347,BR-3043,State Bank of Travancore,Mumbai Metro,Metro,2014,Pre-Merger,2017-04-01,12.41%,7.11%,50.26%,0.86%,34.95%,11.89%,742.51,867.00
3348,BR-7890,State Bank of Patiala,Delhi NCR,Rural,2017,Pre-Merger,2017-04-01,14.69%,8.17%,55.07%,1.20%,38.29%,12.13%,"1,450.90","2,033.03"
3349,BR-8846,State Bank of Hyderabad,Ahmedabad,Rural,2015,Pre-Merger,2017-04-01,10.87%,5.83%,52.50%,0.26%,45.41%,11.92%,"1,187.21","1,392.46"
3350,BR-6989,State Bank of Mysore,Kolkata,Metro,2014,Pre-Merger,01/04/2017,7.40%,4.17%,58.43%,0.58%,36.05%,14.17%,"1,386.12","1,941.35"
3351,BR-1716,State Bank of India (Consolidated)   ,Delhi NCR,Urban,2018,Post-Merger,01/04/2017,4.80%,1.90%,47.14%,0.93%,43.57%,13.39%,760.31,953.57
3352,BR-8860,State Bank of India (Parent),Bhopal,Rural,2017,Pre-Merger,01/04/2017,6.18%,3.24%,52.01%,0.23%,43.50%,13.87%,837.67,"1,178.39"
3353,BR-4936,State Bank of India (Consolidated),Jaipur,Urban,2018,Post-Merger,2017-04-01,9.16%,4.01%,43.07%,0.42%,42.89%,11.76%,655.40,938.90
3354,BR-6390,State Bank of India (Consolidated),Ahmedabad,Urban,2020,Post-Merger,01/04/2017,6.94%,2.49%,39.26%,0.48%,46.60%,12.64%,852.84,"1,230.41"
3355,BR-7599,State Bank of India (Consolidated),Ahmedabad,Metro,2020,Post-Merger,2017-04-01,3.41%,1.44%,44.92%,1.00%,42.14%,16.52%,282.26,389.28
3356,BR-3662,State Bank of Mysore,Bengaluru,Semi-Urban,2016,Pre-Merger,01/04/2017,7.80%,4.90%,59.04%,-0.43%,36.86%,13.26%,343.25,479.83
3357,BR-6729,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2018,Post-Merger,2017-04-01,2.01%,0.70%,45.02%,1.16%,47.29%,13.66%,734.91,952.74
3358,BR-5464,State Bank of India (Consolidated),Ahmedabad,Semi-Urban,2019,Post-Merger,2017-04-01,3.56%,1.00%,46.52%,1.42%,42.18%,13.86%,171.07,246.91
3359,BR-3046,State Bank of India (Parent),Hyderabad,Semi-Urban,2016,Pre-Merger,01/04/2017,13.81%,7.24%,56.49%,0.20%,41.32%,12.52%,300.22,385.20
3360,BR-3150,State Bank of India (Parent),Delhi NCR,Metro,2015,Pre-Merger,2017-04-01,8.11%,5.35%,52.87%,0.21%,40.35%,10.10%,374.20,467.79
3361,BR-1111,State Bank of India (Parent),Lucknow,Semi-Urban,2016,Pre-Merger,2017-04-01,11.22%,7.44%,50.62%,0.87%,38.88%,11.89%,160.57,228.82
3362,BR-6849,State Bank of India (Parent)   ,Kolkata,Semi-Urban,2014,Pre-Merger,01/04/2017,11.62%,6.66%,53.23%,0.29%,36.47%,10.58%,221.77,255.13
3363,BR-9977,State Bank of India (Consolidated),Ahmedabad,Metro,2020,Post-Merger,2017-04-01,6.21%,1.65%,48.67%,0.58%,49.12%,15.51%,226.87,270.30
3364,BR-1717,State Bank of India (Parent),Thiruvananthapuram,Urban,2017,Pre-Merger,2017-04-01,10.03%,6.62%,52.60%,0.30%,35.34%,12.50%,413.88,495.93
3365,BR-2081,State Bank of India (Consolidated),Lucknow,Semi-Urban,2020,Post-Merger,2017-04-01,6.10%,1.95%,43.98%,0.77%,43.86%,12.24%,"1,167.03","1,471.99"
3366,BR-8804,State Bank of Hyderabad,Hyderabad,Rural,2014,Pre-Merger,2017-04-01,11.19%,5.97%,56.82%,0.70%,40.05%,14.50%,"1,032.64","1,491.19"
3367,BR-2352,State Bank of India (Consolidated),Bengaluru,Metro,2020,Post-Merger,2017-04-01,3.07%,1.24%,49.35%,0.57%,45.48%,14.63%,569.96,787.70
3368,BR-9536,State Bank of India (Parent),Ahmedabad,Rural,2015,Pre-Merger,2017-04-01,8.35%,5.65%,48.40%,0.29%,39.07%,11.13%,867.27,"1,031.05"
3369,BR-6733,State Bank of India (Parent),Bengaluru,Rural,2016,Pre-Merger,01/04/2017,7.41%,4.85%,56.16%,0.88%,40.83%,10.71%,744.61,974.55
3370,BR-8169,State Bank of India (Consolidated),Kolkata,Rural,2019,Post-Merger,2017-04-01,7.61%,2.35%,43.05%,0.81%,42.88%,12.87%,183.32,259.49
3371,BR-5133,State Bank of India (Consolidated),Chennai,Urban,2021,Post-Merger,2017-04-01,5.17%,1.80%,45.72%,0.60%,42.64%,13.33%,249.50,314.57
3372,BR-3260,State Bank of India (Consolidated),Mumbai Metro,Urban,2020,Post-Merger,2017-04-01,10.70%,4.03%,49.95%,0.49%,49.67%,15.08%,453.10,591.79
3373,BR-4519,State Bank of India (Consolidated),Delhi NCR,Metro,2021,Post-Merger,01/04/2017,7.14%,2.39%,49.19%,0.91%,46.27%,14.11%,941.98,"1,273.41"
3374,BR-7744,State Bank of Patiala,Bhopal,Rural,2015,Pre-Merger,2017-04-01,13.05%,8.41%,56.44%,-0.21%,39.38%,13.12%,194.07,224.77
3375,BR-2667,State Bank of India (Parent),Kolkata,Urban,2014,Pre-Merger,2017-04-01,7.07%,4.47%,50.57%,0.16%,40.99%,13.87%,984.12,"1,147.65"
3376,BR-4625,State Bank of India (Parent),Chandigarh,Rural,2015,Pre-Merger,2017-04-01,5.75%,3.46%,61.45%,-0.72%,40.49%,12.20%,578.89,667.67
3377,BR-8355,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2021,Post-Merger,2017-04-01,4.97%,1.79%,49.17%,0.11%,43.43%,14.16%,555.36,753.43
3378,BR-5284,State Bank of India (Consolidated),Hyderabad,Rural,2021,Post-Merger,01/04/2017,10.46%,4.14%,53.03%,0.60%,43.49%,15.32%,"1,081.29","1,384.40"
3379,BR-5620,State Bank of India (Parent),Hyderabad,Metro,2016,Pre-Merger,2017-04-01,10.99%,7.33%,57.97%,0.20%,44.34%,12.42%,303.10,424.00
3380,BR-6197,State Bank of India (Parent)   ,Lucknow,Urban,2015,Pre-Merger,01/04/2017,13.38%,,,0.24%,33.06%,11.45%,"1,302.05","1,807.86"
3381,BR-5163,State Bank of Hyderabad,Thiruvananthapuram,Semi-Urban,2017,Pre-Merger,2017-04-01,11.51%,7.31%,53.99%,0.28%,38.05%,12.17%,973.75,"1,324.59"
3382,BR-1082,State Bank of Bikaner and Jaipur,Jaipur,Semi-Urban,2017,Pre-Merger,2017-04-01,10.70%,5.35%,47.18%,1.20%,41.93%,12.68%,258.93,325.31
3383,BR-1282,State Bank of India (Consolidated),Ahmedabad,Rural,2019,Post-Merger,01/04/2017,7.86%,3.13%,51.63%,0.36%,46.01%,15.43%,638.84,856.94
3384,BR-1250,State Bank of India (Consolidated),Kolkata,Urban,2021,Post-Merger,2017-04-01,1.50%,0.57%,44.22%,1.22%,46.08%,13.80%,"1,002.02","1,306.94"
3385,BR-6861,State Bank of India (Consolidated),Hyderabad,Rural,2019,Post-Merger,2017-04-01,6.05%,1.89%,44.22%,0.64%,44.60%,15.12%,302.56,384.44
3386,BR-4783,State Bank of India (Consolidated),Kolkata,Rural,2019,Post-Merger,2017-04-01,6.72%,2.90%,51.03%,0.33%,46.57%,15.21%,"1,224.80","1,749.26"
3387,BR-6789,State Bank of India (Consolidated),Kolkata,Metro,2019,Post-Merger,2017-04-01,6.12%,1.92%,43.30%,0.91%,47.96%,14.54%,"1,138.02","1,468.51"
3388,BR-6696,State Bank of India (Consolidated),Bengaluru,Metro,2020,Post-Merger,01/04/2017,4.07%,1.04%,49.64%,0.15%,39.52%,11.91%,307.69,399.85
